filepath,label,class_name
Data\train\bottle-transp-full\Robo_25-Mar_12-02-00_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_12-19-00_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_12-28-30_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_12-33-22_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_12-39-08_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_12-40-27_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_12-41-34_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_12-46-08_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_12-48-07_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_14-15-15_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_14-15-48_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_14-19-52_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_14-20-32_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_14-28-27_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_14-28-40_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_14-28-40_02.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_14-30-01_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_14-33-33_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_14-35-52_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_14-39-46_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_14-40-46_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_14-41-58_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_14-41-58_02.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_14-56-54_02.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_15-00-00_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_15-14-50_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_15-42-37_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_15-43-53_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_15-43-53_02.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_15-44-27_01.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_15-44-27_02.jpg,15,bottle-transp-full
Data\train\bottle-transp-full\Robo_25-Mar_15-56-19_01.jpg,15,bottle-transp-full
Data\train\bottle-yogurt\Monitoring_photo1_04-Mar_03-09-38_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo1_04-Mar_03-10-16_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo1_04-Mar_03-24-55_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo1_04-Mar_03-26-46_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo1_04-Mar_03-43-38_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo1_04-Mar_03-50-57_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo1_04-Mar_03-51-04_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo3_03-Mar_20-11-27_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo3_03-Mar_20-20-44_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo3_03-Mar_20-42-45_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo3_03-Mar_21-22-53_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo3_03-Mar_21-30-51_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo3_03-Mar_22-11-40_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo3_03-Mar_22-33-19_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo3_03-Mar_22-44-39_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo_04-Mar_04-35-38_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo_04-Mar_04-37-20_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo_04-Mar_04-54-49_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo_04-Mar_05-19-45_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo_04-Mar_06-26-42_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo_04-Mar_08-04-56_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo_04-Mar_08-10-11_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo_04-Mar_09-07-43_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo_04-Mar_09-42-01_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Monitoring_photo_04-Mar_09-49-13_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_10-Sep_18-38-27_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_05-30-39_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_06-02-40_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_08-35-17_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_08-37-46_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_08-39-40_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_08-59-44_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_09-08-04_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_09-19-26_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_09-42-09_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_10-26-40_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_10-30-50_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_10-33-40_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_10-35-00_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_10-35-11_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_10-37-50_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_10-56-02_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_11-38-07_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_11-38-07_02.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_12-03-19_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_12-04-27_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_12-49-22_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_12-52-35_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_12-53-32_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_14-12-10_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_14-12-22_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_14-28-39_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_14-57-27_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_15-26-27_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_15-45-36_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_15-50-43_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_16-15-32_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_16-21-48_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_16-29-11_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_17-19-12_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_17-30-57_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_17-56-32_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_11-Sep_18-31-58_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_08-56-23_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_08-57-31_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_09-03-57_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_10-23-33_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_10-36-26_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_11-11-29_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_11-14-42_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_11-17-44_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_11-59-37_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_12-12-53_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_12-13-39_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_12-16-40_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_12-23-18_02.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_12-32-36_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_12-52-29_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_12-55-20_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_14-04-30_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_14-14-43_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_14-17-57_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_14-27-37_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_14-47-53_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_15-36-33_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_15-48-53_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_16-11-02_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_16-14-27_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_16-39-38_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_17-14-54_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_17-28-32_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_17-48-04_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_18-13-17_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_18-24-51_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_18-36-24_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_20-10-49_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_20-24-04_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_20-29-46_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_20-29-46_02.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_20-29-57_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_20-52-19_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_20-58-11_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_20-58-22_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_21-42-19_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_22-13-57_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_22-19-39_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_22-26-51_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_22-48-27_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_22-51-17_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_23-28-14_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_12-Sep_23-52-29_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_00-02-08_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_00-27-09_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_00-28-40_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_00-28-40_02.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_00-34-45_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_00-37-36_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_00-46-52_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_00-56-33_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_02-09-31_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_02-10-39_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_02-11-36_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_02-29-25_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_02-55-56_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_03-09-36_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_03-09-47_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_03-09-47_02.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_03-14-08_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_03-14-42_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_03-20-46_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_04-03-48_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_04-03-48_02.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_04-08-55_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_04-15-11_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_04-16-07_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_04-42-50_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_04-43-13_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_05-13-08_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_05-26-24_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_05-29-15_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_05-31-42_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_05-31-42_02.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_06-38-47_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\POSAD_1_13-Sep_06-47-20_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-05-Nov_02-08-47_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-05-Nov_02-26-38_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-05-Nov_02-27-31_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-05-Nov_02-27-56_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-05-Nov_02-27-56_02.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-05-Nov_02-39-17_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-05-Nov_02-56-33_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-05-Nov_04-02-54_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-05-Nov_04-06-47_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-05-Nov_04-06-54_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-05-Nov_04-17-12_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-05-Nov_04-17-56_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-05-Nov_04-19-18_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-05-Nov_04-19-26_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-05-Nov_04-32-40_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-27-Oct_09-04-36_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-27-Oct_09-21-54_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-27-Oct_09-22-00_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-27-Oct_09-22-23_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-27-Oct_09-22-23_02.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-27-Oct_09-22-23_03.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-27-Oct_09-37-51_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-27-Oct_09-40-29_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-27-Oct_09-41-11_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-27-Oct_14-00-15_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-27-Oct_14-06-14_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-27-Oct_14-06-14_02.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-27-Oct_16-10-14_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-27-Oct_16-23-07_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-27-Oct_16-31-03_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-27-Oct_17-02-40_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-27-Oct_17-03-40_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-27-Oct_17-05-41_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-27-Oct_23-23-50_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-27-Oct_23-33-14_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-27-Oct_23-40-45_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-27-Oct_23-47-21_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-27-Oct_23-47-56_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-28-Oct_00-14-23_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-28-Oct_00-24-57_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-28-Oct_00-52-47_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-28-Oct_01-52-09_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-28-Oct_02-07-04_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-28-Oct_02-13-11_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-28-Oct_02-35-02_02.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-28-Oct_03-07-46_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-28-Oct_03-09-36_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-28-Oct_03-10-09_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS-28-Oct_03-13-10_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS_19-Oct_19-06-14_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS_19-Oct_19-25-59_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS_19-Oct_21-02-27_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS_19-Oct_21-35-12_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS_19-Oct_22-03-10_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS_19-Oct_22-47-49_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS_19-Oct_23-06-05_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS_19-Oct_23-39-22_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS_20-Oct_00-02-19_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS_20-Oct_00-10-34_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_MGS_20-Oct_00-56-08_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_SPB-25-Jan_13-37-40_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_SPB-25-Jan_13-58-30_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_SPB-25-Jan_14-02-29_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\prepared_data_all_SPB-25-Jan_14-14-08_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Robo_25-Mar_11-42-29_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Robo_25-Mar_12-02-33_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Robo_25-Mar_12-04-45_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Robo_25-Mar_12-07-11_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Robo_25-Mar_12-09-09_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Robo_25-Mar_12-19-00_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Robo_25-Mar_15-20-37_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Robo_25-Mar_15-28-15_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\Robo_25-Mar_15-45-34_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\SPB_25-Mar_10-34-53_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\SPB_25-Mar_10-36-48_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\SPB_25-Mar_11-14-36_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\SPB_25-Mar_11-24-16_01.jpg,16,bottle-yogurt
Data\train\bottle-yogurt\SPB_25-Mar_11-28-57_01.jpg,16,bottle-yogurt
Data\train\glass-dark\Monitoring_photo_04-Mar_08-04-56_01.jpg,23,glass-dark
Data\train\glass-dark\POSAD_1_11-Sep_18-26-28_01.jpg,23,glass-dark
Data\train\glass-dark\POSAD_1_12-Sep_22-32-20_01.jpg,23,glass-dark
Data\train\glass-dark\prepared_data_all_MGS-05-Nov_00-52-49_01.jpg,23,glass-dark
Data\train\glass-dark\prepared_data_all_MGS-05-Nov_00-53-15_01.jpg,23,glass-dark
Data\train\glass-dark\prepared_data_all_MGS-05-Nov_00-54-14_01.jpg,23,glass-dark
Data\train\glass-dark\prepared_data_all_MGS-05-Nov_00-55-04_01.jpg,23,glass-dark
Data\train\glass-dark\prepared_data_all_MGS-05-Nov_00-55-14_01.jpg,23,glass-dark
Data\train\glass-dark\prepared_data_all_MGS-05-Nov_01-01-31_01.jpg,23,glass-dark
Data\train\glass-dark\prepared_data_all_MGS-05-Nov_01-49-03_01.jpg,23,glass-dark
Data\train\glass-dark\prepared_data_all_MGS-05-Nov_02-04-16_01.jpg,23,glass-dark
Data\train\glass-dark\prepared_data_all_MGS-05-Nov_02-05-49_01.jpg,23,glass-dark
Data\train\glass-dark\prepared_data_all_MGS-05-Nov_02-05-58_01.jpg,23,glass-dark
Data\train\glass-dark\prepared_data_all_MGS-05-Nov_02-08-37_01.jpg,23,glass-dark
Data\train\glass-dark\prepared_data_all_MGS-05-Nov_02-26-38_01.jpg,23,glass-dark
Data\train\glass-dark\prepared_data_all_MGS-05-Nov_02-26-48_01.jpg,23,glass-dark
Data\train\glass-dark\prepared_data_all_MGS-05-Nov_02-27-40_01.jpg,23,glass-dark
Data\train\glass-dark\prepared_data_all_MGS-05-Nov_02-33-30_01.jpg,23,glass-dark
